<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20130523,000000,143900.0000000,143900.0000000,139250.0000000,140290.0000000,1751992
20130524,000000,140200.0000000,140970.0000000,138000.0000000,139220.0000000,1401813
20130527,000000,139290.0000000,139840.0000000,137680.0000000,138350.0000000,590676
20130528,000000,138360.0000000,141100.0000000,137740.0000000,138590.0000000,1270256
20130529,000000,138560.0000000,138560.0000000,135210.0000000,136100.0000000,1409993
20130530,000000,135970.0000000,136950.0000000,134230.0000000,135910.0000000,1589451
20130531,000000,135900.0000000,136340.0000000,130250.0000000,130430.0000000,1829416
20130603,000000,130350.0000000,133050.0000000,129200.0000000,132580.0000000,1744092
20130604,000000,132650.0000000,133700.0000000,130220.0000000,131550.0000000,1327872
20130605,000000,131510.0000000,131730.0000000,128040.0000000,128490.0000000,1737928
20130606,000000,128500.0000000,130240.0000000,126950.0000000,130000.0000000,1432316
20130607,000000,130000.0000000,131200.0000000,127960.0000000,130080.0000000,1436647
20130610,000000,129730.0000000,131290.0000000,128110.0000000,128540.0000000,89879
20130611,000000,128440.0000000,129460.0000000,124540.0000000,125300.0000000,270427
20130613,000000,125200.0000000,126700.0000000,122500.0000000,126550.0000000,541363
20130614,000000,126510.0000000,128140.0000000,125300.0000000,126870.0000000,655734
20130617,000000,127020.0000000,130790.0000000,127020.0000000,129770.0000000,1328035
20130618,000000,129780.0000000,131230.0000000,129050.0000000,130480.0000000,1196603
20130619,000000,130500.0000000,130780.0000000,125440.0000000,125630.0000000,1510974
20130620,000000,125560.0000000,125560.0000000,121070.0000000,121320.0000000,1701668
20130621,000000,121320.0000000,126250.0000000,121320.0000000,125020.0000000,1653866
20130624,000000,124870.0000000,124870.0000000,121370.0000000,123780.0000000,1591936
20130625,000000,123760.0000000,125320.0000000,122800.0000000,124910.0000000,1231294
20130626,000000,124810.0000000,126430.0000000,123530.0000000,125190.0000000,1334537
20130627,000000,125270.0000000,126330.0000000,124510.0000000,125310.0000000,1234470
20130628,000000,125390.0000000,127380.0000000,124620.0000000,125830.0000000,1386182
20130701,000000,125790.0000000,127240.0000000,125320.0000000,126420.0000000,910216
20130702,000000,126470.0000000,127170.0000000,124180.0000000,124650.0000000,959502
20130703,000000,124630.0000000,126550.0000000,124350.0000000,126340.0000000,926862
20130704,000000,126340.0000000,127350.0000000,125100.0000000,127220.0000000,776737
20130705,000000,127290.0000000,128190.0000000,125600.0000000,126200.0000000,1065235
20130708,000000,126240.0000000,127190.0000000,125410.0000000,126800.0000000,746708
20130709,000000,126800.0000000,128070.0000000,126800.0000000,127580.0000000,758398
20130710,000000,127500.0000000,128100.0000000,125720.0000000,126200.0000000,939506
20130711,000000,126200.0000000,132500.0000000,126200.0000000,132450.0000000,1344107
20130712,000000,132390.0000000,134000.0000000,131810.0000000,133790.0000000,1028035
20130715,000000,133850.0000000,135340.0000000,133850.0000000,135170.0000000,832039
20130716,000000,135140.0000000,136970.0000000,134920.0000000,136890.0000000,942417
20130717,000000,136800.0000000,140330.0000000,136250.0000000,139840.0000000,1149713
20130718,000000,139810.0000000,139870.0000000,135100.0000000,136750.0000000,1330496
20130719,000000,136660.0000000,139690.0000000,135970.0000000,137760.0000000,1096611
20130722,000000,138000.0000000,139390.0000000,136680.0000000,137610.0000000,938667
20130723,000000,137700.0000000,139280.0000000,136900.0000000,137380.0000000,850981
20130724,000000,137300.0000000,137730.0000000,135630.0000000,135830.0000000,1010033
20130725,000000,135870.0000000,136080.0000000,134220.0000000,135890.0000000,977779
20130726,000000,135910.0000000,136170.0000000,133430.0000000,135010.0000000,675003
20130729,000000,134920.0000000,134940.0000000,133680.0000000,134180.0000000,658538
20130730,000000,134200.0000000,134900.0000000,131860.0000000,132450.0000000,813151
20130731,000000,132450.0000000,132990.0000000,130640.0000000,131920.0000000,1138462
20130801,000000,131940.0000000,134090.0000000,131940.0000000,134030.0000000,923678
20130802,000000,134100.0000000,134430.0000000,131820.0000000,133500.0000000,973829
20130805,000000,133500.0000000,134280.0000000,132620.0000000,132900.0000000,596099
20130806,000000,132860.0000000,132900.0000000,129700.0000000,130150.0000000,869380
20130807,000000,130110.0000000,131200.0000000,129050.0000000,130480.0000000,962311
20130808,000000,130490.0000000,131120.0000000,129150.0000000,130900.0000000,939568
20130809,000000,130900.0000000,132640.0000000,129970.0000000,132220.0000000,940995
20130812,000000,132180.0000000,132530.0000000,131200.0000000,132330.0000000,684094
20130813,000000,132350.0000000,134090.0000000,132350.0000000,133960.0000000,721914
20130814,000000,133870.0000000,135450.0000000,133280.0000000,134990.0000000,748268
20130815,000000,134960.0000000,135570.0000000,131580.0000000,133070.0000000,1016363
20130816,000000,133030.0000000,133550.0000000,131140.0000000,131400.0000000,948656
20130819,000000,131350.0000000,132220.0000000,130730.0000000,130970.0000000,726519
20130820,000000,130940.0000000,131940.0000000,130060.0000000,131470.0000000,733908
20130821,000000,131400.0000000,132700.0000000,129880.0000000,130380.0000000,1091446
20130822,000000,130340.0000000,133200.0000000,129280.0000000,132900.0000000,981666
20130823,000000,132890.0000000,133690.0000000,132500.0000000,133450.0000000,690150
20130826,000000,133490.0000000,134270.0000000,131070.0000000,131160.0000000,774895
20130827,000000,131140.0000000,131400.0000000,129550.0000000,129650.0000000,944406
20130828,000000,129690.0000000,130580.0000000,128300.0000000,129550.0000000,1335612
20130829,000000,129400.0000000,131150.0000000,129000.0000000,129200.0000000,967049
20130830,000000,129230.0000000,129910.0000000,128140.0000000,128450.0000000,824584
20130902,000000,128580.0000000,129850.0000000,128580.0000000,129380.0000000,416315
20130903,000000,129390.0000000,130630.0000000,128250.0000000,128660.0000000,1013239
20130904,000000,128750.0000000,130320.0000000,128270.0000000,130050.0000000,762177
20130905,000000,130010.0000000,134500.0000000,129700.0000000,134190.0000000,1190130
20130906,000000,134180.0000000,137170.0000000,133740.0000000,135320.0000000,1345031
20130909,000000,135400.0000000,139030.0000000,135120.0000000,138640.0000000,1114077
20130910,000000,138190.0000000,139000.0000000,137380.0000000,138540.0000000,72997
20130911,000000,138630.0000000,139650.0000000,138080.0000000,139410.0000000,178221
20130912,000000,139500.0000000,140510.0000000,138260.0000000,139370.0000000,263652
20130913,000000,139300.0000000,140440.0000000,138300.0000000,140030.0000000,339414
20130916,000000,140070.0000000,143610.0000000,140070.0000000,142760.0000000,931611
20130917,000000,142740.0000000,143770.0000000,142300.0000000,143160.0000000,589155
20130918,000000,143210.0000000,148110.0000000,142060.0000000,148110.0000000,1241438
20130919,000000,148110.0000000,149870.0000000,146750.0000000,147890.0000000,910480
20130920,000000,147800.0000000,147800.0000000,145340.0000000,145700.0000000,602612
20130923,000000,145750.0000000,146380.0000000,144160.0000000,145110.0000000,667910
20130924,000000,145050.0000000,145810.0000000,143860.0000000,144600.0000000,655053
20130925,000000,144600.0000000,146340.0000000,143670.0000000,145600.0000000,842230
20130926,000000,145660.0000000,146280.0000000,144080.0000000,144960.0000000,864777
20130927,000000,144870.0000000,145000.0000000,142900.0000000,143370.0000000,942074
20130930,000000,143320.0000000,143320.0000000,141230.0000000,141590.0000000,784222
20131001,000000,141650.0000000,144820.0000000,141650.0000000,144630.0000000,860466
20131002,000000,144530.0000000,144530.0000000,141390.0000000,142830.0000000,1075732
20131003,000000,142790.0000000,143790.0000000,141850.0000000,142980.0000000,925058
20131004,000000,142890.0000000,144750.0000000,141920.0000000,144580.0000000,831264
20131007,000000,144440.0000000,144650.0000000,142650.0000000,144120.0000000,775265
20131008,000000,144090.0000000,147160.0000000,144020.0000000,145710.0000000,1259256
20131009,000000,145780.0000000,147300.0000000,145430.0000000,146600.0000000,1011438
20131010,000000,146600.0000000,149220.0000000,146550.0000000,149140.0000000,980885
20131011,000000,149170.0000000,149310.0000000,147110.0000000,148280.0000000,757128
20131014,000000,148260.0000000,149290.0000000,146590.0000000,149140.0000000,705908
20131015,000000,149250.0000000,149840.0000000,148120.0000000,148380.0000000,968839
20131016,000000,148480.0000000,150720.0000000,148480.0000000,150530.0000000,886589
20131017,000000,150480.0000000,150620.0000000,147850.0000000,149940.0000000,980751
20131018,000000,150000.0000000,152160.0000000,149630.0000000,151380.0000000,884605
20131021,000000,151420.0000000,152050.0000000,150600.0000000,151090.0000000,639567
20131022,000000,151090.0000000,152220.0000000,150250.0000000,151650.0000000,803253
20131023,000000,151600.0000000,151600.0000000,148420.0000000,148680.0000000,811002
20131024,000000,148720.0000000,150100.0000000,148520.0000000,148660.0000000,865685
20131025,000000,148650.0000000,149540.0000000,148040.0000000,149130.0000000,668854
20131028,000000,149130.0000000,150390.0000000,148600.0000000,148930.0000000,670447
20131029,000000,148930.0000000,149590.0000000,148190.0000000,148570.0000000,714255
20131030,000000,148600.0000000,150160.0000000,146740.0000000,147960.0000000,1047136
20131031,000000,147810.0000000,148200.0000000,147000.0000000,147730.0000000,807847
20131101,000000,147680.0000000,148400.0000000,146800.0000000,147190.0000000,624368
20131105,000000,147230.0000000,148000.0000000,145230.0000000,145380.0000000,699964
20131106,000000,145420.0000000,146550.0000000,145160.0000000,145850.0000000,788983
20131107,000000,145810.0000000,147580.0000000,144740.0000000,145000.0000000,932599
20131108,000000,144950.0000000,145000.0000000,142820.0000000,143950.0000000,822403
20131111,000000,143960.0000000,144440.0000000,142140.0000000,142590.0000000,634724
20131112,000000,142630.0000000,143850.0000000,142060.0000000,142630.0000000,810061
20131113,000000,142590.0000000,142840.0000000,140040.0000000,141500.0000000,982412
20131114,000000,141510.0000000,144400.0000000,141510.0000000,144000.0000000,1040306
20131115,000000,144050.0000000,144970.0000000,143210.0000000,144780.0000000,913712
20131118,000000,144780.0000000,146940.0000000,144640.0000000,146550.0000000,792665
20131119,000000,146520.0000000,146650.0000000,144130.0000000,144580.0000000,782123
20131120,000000,144510.0000000,144880.0000000,143270.0000000,143510.0000000,871701
20131121,000000,143480.0000000,143800.0000000,142110.0000000,143800.0000000,897723
20131122,000000,143700.0000000,145110.0000000,143040.0000000,145090.0000000,739256
20131125,000000,145100.0000000,145470.0000000,142810.0000000,143270.0000000,703910
20131126,000000,143290.0000000,143580.0000000,141270.0000000,142620.0000000,860424
20131127,000000,142600.0000000,142600.0000000,140330.0000000,141040.0000000,934043
20131128,000000,141060.0000000,141550.0000000,140110.0000000,140620.0000000,556954
20131129,000000,140580.0000000,141390.0000000,139260.0000000,140590.0000000,941783
20131202,000000,140590.0000000,141550.0000000,138500.0000000,138760.0000000,814682
20131203,000000,138730.0000000,139150.0000000,136210.0000000,137190.0000000,1167363
20131204,000000,137210.0000000,138000.0000000,135840.0000000,137160.0000000,1209019
20131205,000000,137210.0000000,137770.0000000,135530.0000000,135760.0000000,968359
20131206,000000,135790.0000000,139370.0000000,135770.0000000,139310.0000000,1253482
20131209,000000,139340.0000000,141410.0000000,138460.0000000,140980.0000000,1006029
20131210,000000,140930.0000000,143300.0000000,140010.0000000,140400.0000000,61835
20131211,000000,140420.0000000,141100.0000000,138540.0000000,138740.0000000,89232
20131212,000000,138600.0000000,140020.0000000,138000.0000000,139190.0000000,254658
20131213,000000,139180.0000000,139690.0000000,138400.0000000,139350.0000000,279415
20131216,000000,139160.0000000,141300.0000000,138270.0000000,140990.0000000,848425
20131217,000000,140950.0000000,142130.0000000,140850.0000000,141600.0000000,749971
20131218,000000,141660.0000000,144840.0000000,140660.0000000,144680.0000000,943789
20131219,000000,144690.0000000,145200.0000000,143180.0000000,143640.0000000,792390
20131220,000000,143680.0000000,143950.0000000,142610.0000000,143810.0000000,610439
20131223,000000,143830.0000000,146280.0000000,143820.0000000,145720.0000000,607735
20131224,000000,145670.0000000,146410.0000000,145520.0000000,145970.0000000,300168
20131225,000000,146000.0000000,146200.0000000,144820.0000000,145020.0000000,218745
20131226,000000,145050.0000000,145950.0000000,144860.0000000,145000.0000000,204484
20131227,000000,144990.0000000,145940.0000000,144490.0000000,144840.0000000,296392
20131230,000000,144790.0000000,145260.0000000,144080.0000000,144590.0000000,269716
20140106,000000,144450.0000000,144450.0000000,138020.0000000,138470.0000000,536699
20140108,000000,138510.0000000,139860.0000000,138300.0000000,138530.0000000,408911
20140109,000000,138560.0000000,139670.0000000,137210.0000000,137760.0000000,527270
20140110,000000,137800.0000000,140470.0000000,137800.0000000,140330.0000000,687776
20140113,000000,140210.0000000,141140.0000000,138020.0000000,138220.0000000,664988
20140114,000000,138170.0000000,139640.0000000,137350.0000000,139580.0000000,872283
20140115,000000,139600.0000000,140800.0000000,139250.0000000,140610.0000000,769241
20140116,000000,140650.0000000,140850.0000000,138760.0000000,139230.0000000,789179
20140117,000000,139230.0000000,141030.0000000,138730.0000000,139310.0000000,803971
20140120,000000,139290.0000000,139980.0000000,138780.0000000,139770.0000000,480527
20140121,000000,139820.0000000,140490.0000000,138510.0000000,139070.0000000,790345
20140122,000000,139090.0000000,139640.0000000,138300.0000000,139480.0000000,629113
20140123,000000,139470.0000000,139750.0000000,135740.0000000,136200.0000000,949786
20140124,000000,136250.0000000,137160.0000000,134640.0000000,134810.0000000,1183169
20140127,000000,134800.0000000,135800.0000000,133060.0000000,134200.0000000,1174169
20140128,000000,134190.0000000,135440.0000000,132720.0000000,133690.0000000,1045202
20140129,000000,133730.0000000,135790.0000000,130100.0000000,131330.0000000,1760461
20140130,000000,131300.0000000,132600.0000000,128390.0000000,131800.0000000,1453471
20140131,000000,131760.0000000,132350.0000000,129210.0000000,131530.0000000,1310816
20140203,000000,131320.0000000,131320.0000000,126820.0000000,127100.0000000,1220237
20140204,000000,127150.0000000,130230.0000000,126530.0000000,130100.0000000,1060158
20140205,000000,130040.0000000,132360.0000000,129420.0000000,131970.0000000,1212871
20140206,000000,131980.0000000,134410.0000000,131770.0000000,134070.0000000,960285
20140207,000000,134150.0000000,135020.0000000,133210.0000000,134350.0000000,1051594
20140210,000000,134430.0000000,134750.0000000,132750.0000000,133350.0000000,708641
20140211,000000,133440.0000000,135180.0000000,133310.0000000,135020.0000000,932370
20140212,000000,135050.0000000,136200.0000000,134710.0000000,135280.0000000,876773
20140213,000000,135250.0000000,135250.0000000,131800.0000000,133680.0000000,1170356
20140214,000000,133670.0000000,135360.0000000,132160.0000000,135330.0000000,1105248
20140217,000000,135250.0000000,136250.0000000,134480.0000000,134970.0000000,823877
20140218,000000,134970.0000000,135650.0000000,133560.0000000,133750.0000000,866713
20140219,000000,133690.0000000,133770.0000000,129410.0000000,129580.0000000,1412931
20140220,000000,129570.0000000,130700.0000000,128530.0000000,130690.0000000,1076566
20140221,000000,130700.0000000,132200.0000000,130250.0000000,131720.0000000,954348
20140224,000000,131710.0000000,132790.0000000,130950.0000000,132770.0000000,834932
20140225,000000,132710.0000000,132710.0000000,129820.0000000,130250.0000000,985799
20140226,000000,130300.0000000,130690.0000000,127830.0000000,128010.0000000,1033239
20140227,000000,128020.0000000,129040.0000000,123930.0000000,126320.0000000,1736224
20140228,000000,126210.0000000,126900.0000000,124050.0000000,125660.0000000,1523049
20140303,000000,125560.0000000,125560.0000000,104020.0000000,114180.0000000,1571627
20140304,000000,114190.0000000,118900.0000000,113260.0000000,117590.0000000,1370202
20140305,000000,117670.0000000,118890.0000000,115200.0000000,117590.0000000,918040
20140306,000000,117650.0000000,119460.0000000,112100.0000000,115060.0000000,1173987
20140307,000000,115100.0000000,117870.0000000,113310.0000000,113540.0000000,894510
20140311,000000,112950.0000000,114440.0000000,109870.0000000,110500.0000000,135390
20140312,000000,110550.0000000,111000.0000000,107450.0000000,107850.0000000,174736
20140313,000000,107980.0000000,109380.0000000,101000.0000000,101850.0000000,415123
20140314,000000,101900.0000000,105230.0000000,98830.0000000,104650.0000000,709781
20140317,000000,104660.0000000,109490.0000000,102720.0000000,108800.0000000,1605904
20140318,000000,108790.0000000,114510.0000000,106840.0000000,113390.0000000,1580815
20140319,000000,113300.0000000,114860.0000000,110260.0000000,111030.0000000,1282830
20140320,000000,111030.0000000,113120.0000000,107100.0000000,107500.0000000,1218125
20140321,000000,107610.0000000,111740.0000000,105940.0000000,110410.0000000,1491076
20140324,000000,110300.0000000,113760.0000000,108810.0000000,109760.0000000,1088201
20140325,000000,109750.0000000,115400.0000000,109290.0000000,114690.0000000,1250802
20140326,000000,114690.0000000,118960.0000000,114690.0000000,116380.0000000,1265987
20140327,000000,116390.0000000,117380.0000000,114360.0000000,115920.0000000,1054671
20140328,000000,115990.0000000,117590.0000000,114250.0000000,114260.0000000,1051067
20140331,000000,114400.0000000,120140.0000000,114400.0000000,120040.0000000,1085169
20140401,000000,120050.0000000,121930.0000000,119410.0000000,120910.0000000,937186
20140402,000000,121000.0000000,121530.0000000,118500.0000000,120350.0000000,802016
20140403,000000,120260.0000000,120590.0000000,117430.0000000,118430.0000000,884246
20140404,000000,118440.0000000,121830.0000000,118000.0000000,119240.0000000,1051094
20140407,000000,119160.0000000,119270.0000000,114320.0000000,115970.0000000,1266498
20140408,000000,115970.0000000,116700.0000000,114620.0000000,115850.0000000,1103821
20140409,000000,115840.0000000,116320.0000000,113930.0000000,115980.0000000,984373
20140410,000000,115950.0000000,117650.0000000,115280.0000000,115530.0000000,1090123
20140411,000000,115520.0000000,118160.0000000,114820.0000000,117290.0000000,1045040
20140414,000000,117150.0000000,117150.0000000,113070.0000000,113960.0000000,1113465
20140415,000000,113960.0000000,115080.0000000,108930.0000000,110250.0000000,1268120
20140416,000000,110260.0000000,112890.0000000,109710.0000000,112570.0000000,1164317
20140417,000000,112450.0000000,118500.0000000,111610.0000000,118200.0000000,1305831
20140418,000000,118180.0000000,118480.0000000,116550.0000000,116920.0000000,506592
20140421,000000,116850.0000000,117290.0000000,113450.0000000,114150.0000000,790136
20140422,000000,114130.0000000,115300.0000000,113100.0000000,113710.0000000,912577
20140423,000000,113830.0000000,114770.0000000,112660.0000000,113620.0000000,921105
20140424,000000,113680.0000000,114220.0000000,109250.0000000,110500.0000000,1232142
20140425,000000,110350.0000000,110350.0000000,106180.0000000,106710.0000000,1226594
20140428,000000,106770.0000000,112720.0000000,105650.0000000,112310.0000000,1674335
20140429,000000,112490.0000000,113400.0000000,110840.0000000,111970.0000000,1044320
20140430,000000,111820.0000000,111820.0000000,109610.0000000,111100.0000000,807097
20140502,000000,111060.0000000,111060.0000000,109150.0000000,109700.0000000,492285
20140505,000000,109560.0000000,110500.0000000,108430.0000000,110010.0000000,630832
20140506,000000,110010.0000000,114460.0000000,110010.0000000,113120.0000000,906096
20140507,000000,113100.0000000,121270.0000000,112650.0000000,119710.0000000,1543639
20140508,000000,119780.0000000,121770.0000000,118200.0000000,120350.0000000,1145417
20140512,000000,120240.0000000,121630.0000000,118920.0000000,120690.0000000,998795
20140513,000000,120720.0000000,123730.0000000,120720.0000000,122150.0000000,997810
20140514,000000,122220.0000000,124700.0000000,121670.0000000,123590.0000000,819667
20140515,000000,123590.0000000,124570.0000000,121960.0000000,122550.0000000,833355
20140516,000000,122500.0000000,124500.0000000,121450.0000000,123860.0000000,747669
20140519,000000,123830.0000000,127610.0000000,123600.0000000,127210.0000000,827522
20140520,000000,127150.0000000,129710.0000000,125960.0000000,129090.0000000,1006368
20140521,000000,128980.0000000,131170.0000000,127250.0000000,130410.0000000,1102806
20140522,000000,130430.0000000,131000.0000000,128350.0000000,129200.0000000,747359
20140523,000000,129210.0000000,131880.0000000,128800.0000000,130720.0000000,768778
20140526,000000,130800.0000000,133150.0000000,130470.0000000,131180.0000000,617916
20140527,000000,131250.0000000,131620.0000000,126750.0000000,127720.0000000,914599
20140528,000000,127810.0000000,128660.0000000,126370.0000000,128310.0000000,767279
20140529,000000,128450.0000000,130300.0000000,127810.0000000,129770.0000000,764382
20140530,000000,129740.0000000,129840.0000000,127710.0000000,128260.0000000,627410
20140602,000000,128270.0000000,131690.0000000,125760.0000000,129280.0000000,946329
20140603,000000,129250.0000000,131810.0000000,128450.0000000,131050.0000000,760004
20140604,000000,131030.0000000,131570.0000000,129450.0000000,131190.0000000,615935
20140605,000000,131150.0000000,133090.0000000,130900.0000000,132150.0000000,891636
20140606,000000,132150.0000000,135050.0000000,130540.0000000,134560.0000000,860498
20140609,000000,134590.0000000,136350.0000000,134290.0000000,135060.0000000,637164
20140610,000000,134980.0000000,135600.0000000,130300.0000000,130840.0000000,562198
20140611,000000,130820.0000000,131970.0000000,129960.0000000,131600.0000000,189119
20140613,000000,131370.0000000,132190.0000000,128470.0000000,129380.0000000,156838
20140616,000000,129360.0000000,130680.0000000,127150.0000000,129670.0000000,861151
20140617,000000,129720.0000000,130370.0000000,128110.0000000,129170.0000000,713828
20140618,000000,129180.0000000,133090.0000000,128800.0000000,132920.0000000,892604
20140619,000000,132830.0000000,133810.0000000,131150.0000000,131740.0000000,700286
20140620,000000,131730.0000000,132100.0000000,129940.0000000,131100.0000000,575298
20140623,000000,131120.0000000,133150.0000000,130710.0000000,132620.0000000,775269
20140624,000000,132580.0000000,137650.0000000,132530.0000000,135960.0000000,946343
20140625,000000,135920.0000000,136060.0000000,132510.0000000,133560.0000000,829462
20140626,000000,133550.0000000,133920.0000000,131290.0000000,132610.0000000,813807
20140627,000000,132550.0000000,133820.0000000,131760.0000000,132570.0000000,617987
20140630,000000,132640.0000000,132830.0000000,130210.0000000,131060.0000000,582698
20140701,000000,130950.0000000,131680.0000000,129170.0000000,130990.0000000,603304
20140702,000000,130980.0000000,134950.0000000,130800.0000000,134650.0000000,737030
20140703,000000,134650.0000000,135720.0000000,133620.0000000,134440.0000000,571724
20140704,000000,134450.0000000,134770.0000000,129840.0000000,131770.0000000,600820
20140707,000000,131720.0000000,135050.0000000,131010.0000000,134650.0000000,663158
20140708,000000,134600.0000000,137380.0000000,133950.0000000,134760.0000000,799298
20140709,000000,134800.0000000,137260.0000000,134120.0000000,136850.0000000,792656
20140710,000000,136890.0000000,138430.0000000,132630.0000000,134700.0000000,1007459
20140711,000000,134650.0000000,135450.0000000,133250.0000000,134560.0000000,675294
20140714,000000,134520.0000000,134860.0000000,132470.0000000,133200.0000000,583626
20140715,000000,133130.0000000,134230.0000000,131800.0000000,132250.0000000,697969
20140716,000000,132220.0000000,134690.0000000,131760.0000000,133950.0000000,879884
20140717,000000,133870.0000000,133870.0000000,124060.0000000,124420.0000000,1295946
20140718,000000,124250.0000000,127040.0000000,124250.0000000,126230.0000000,885637
20140721,000000,126210.0000000,126280.0000000,121810.0000000,123590.0000000,898213
20140722,000000,123600.0000000,126750.0000000,123540.0000000,125620.0000000,948460
20140723,000000,125640.0000000,127450.0000000,124760.0000000,125310.0000000,752603
20140724,000000,125220.0000000,127520.0000000,124010.0000000,124920.0000000,816939
20140725,000000,124940.0000000,125450.0000000,123120.0000000,123200.0000000,738150
20140728,000000,123160.0000000,123160.0000000,119540.0000000,120700.0000000,821054
20140729,000000,120520.0000000,121850.0000000,118250.0000000,118700.0000000,1003565
20140730,000000,118700.0000000,123460.0000000,118050.0000000,121900.0000000,1175767
20140731,000000,121870.0000000,123690.0000000,119790.0000000,120350.0000000,843386
20140801,000000,120260.0000000,120900.0000000,118720.0000000,120100.0000000,841860
20140804,000000,120150.0000000,121930.0000000,119280.0000000,121380.0000000,670782
20140805,000000,121350.0000000,121350.0000000,117280.0000000,117700.0000000,816081
20140806,000000,117670.0000000,118330.0000000,114160.0000000,114550.0000000,1044709
20140807,000000,114650.0000000,116040.0000000,112830.0000000,115490.0000000,1140340
20140808,000000,115330.0000000,118740.0000000,114220.0000000,118590.0000000,1038571
20140811,000000,118600.0000000,120540.0000000,118360.0000000,120230.0000000,822441
20140812,000000,120070.0000000,120720.0000000,118610.0000000,119460.0000000,817874
20140813,000000,119420.0000000,122200.0000000,119020.0000000,121270.0000000,851068
20140814,000000,121260.0000000,123580.0000000,121100.0000000,122500.0000000,808278
20140815,000000,122510.0000000,124700.0000000,120760.0000000,122100.0000000,1022765
20140818,000000,122120.0000000,124650.0000000,122120.0000000,124250.0000000,544246
20140819,000000,124350.0000000,125680.0000000,124130.0000000,125320.0000000,639495
20140820,000000,125320.0000000,125910.0000000,124160.0000000,125250.0000000,613687
20140821,000000,125250.0000000,127800.0000000,125020.0000000,127530.0000000,714340
20140822,000000,127530.0000000,127890.0000000,124520.0000000,125230.0000000,885041
20140825,000000,125250.0000000,127420.0000000,125250.0000000,127280.0000000,483727
20140826,000000,127250.0000000,127360.0000000,125270.0000000,126480.0000000,661859
20140827,000000,126610.0000000,127400.0000000,125540.0000000,125740.0000000,614746
20140828,000000,125730.0000000,125820.0000000,121060.0000000,121690.0000000,1153491
20140829,000000,121560.0000000,122150.0000000,118200.0000000,118810.0000000,942837
20140901,000000,118820.0000000,119820.0000000,116440.0000000,116970.0000000,1053830
20140902,000000,116990.0000000,118150.0000000,116360.0000000,117450.0000000,701911
20140903,000000,117490.0000000,124500.0000000,117490.0000000,124290.0000000,1492275
20140904,000000,124220.0000000,124930.0000000,122620.0000000,123000.0000000,928226
20140905,000000,123070.0000000,127260.0000000,123000.0000000,125930.0000000,1111653
20140908,000000,125930.0000000,126410.0000000,123750.0000000,124940.0000000,924999
20140909,000000,124860.0000000,125840.0000000,123320.0000000,123720.0000000,679550
20140910,000000,121770.0000000,123770.0000000,121480.0000000,123300.0000000,113458
20140911,000000,123300.0000000,123350.0000000,119290.0000000,119900.0000000,168033
20140912,000000,119720.0000000,120800.0000000,118550.0000000,120330.0000000,285368
20140915,000000,120230.0000000,120230.0000000,117440.0000000,117800.0000000,743532
20140916,000000,117800.0000000,121810.0000000,116820.0000000,120030.0000000,962877
20140917,000000,120030.0000000,120030.0000000,117000.0000000,117560.0000000,928378
20140918,000000,117510.0000000,118760.0000000,115450.0000000,116540.0000000,774950
20140919,000000,116580.0000000,118420.0000000,115050.0000000,115730.0000000,945134
20140922,000000,115690.0000000,116470.0000000,113390.0000000,113950.0000000,675944
20140923,000000,113970.0000000,116650.0000000,113950.0000000,116170.0000000,723235
20140924,000000,116180.0000000,118840.0000000,116180.0000000,118690.0000000,752645
20140925,000000,118600.0000000,118850.0000000,115220.0000000,115800.0000000,722581
20140926,000000,115650.0000000,116320.0000000,113800.0000000,115450.0000000,688406
20140929,000000,115380.0000000,115670.0000000,111030.0000000,111760.0000000,791904
20140930,000000,111870.0000000,113200.0000000,109900.0000000,110510.0000000,970361
20141001,000000,110410.0000000,112550.0000000,108860.0000000,109300.0000000,820756
20141002,000000,109340.0000000,110610.0000000,107070.0000000,109000.0000000,937259
20141003,000000,109000.0000000,109640.0000000,107710.0000000,109100.0000000,673915
20141006,000000,109160.0000000,111700.0000000,108710.0000000,111300.0000000,853901
20141007,000000,111260.0000000,111900.0000000,108320.0000000,108510.0000000,724921
20141008,000000,108490.0000000,109360.0000000,106240.0000000,109360.0000000,851253
20141009,000000,109370.0000000,110330.0000000,106540.0000000,106810.0000000,1025606
20141010,000000,106790.0000000,106790.0000000,104690.0000000,105640.0000000,965067
20141013,000000,105590.0000000,108020.0000000,105000.0000000,106420.0000000,945936
20141014,000000,106450.0000000,108450.0000000,105350.0000000,105840.0000000,947176
20141015,000000,105930.0000000,107190.0000000,104500.0000000,106790.0000000,1005644
20141016,000000,106650.0000000,107390.0000000,102810.0000000,104770.0000000,1308532
20141017,000000,104760.0000000,108630.0000000,104040.0000000,106670.0000000,1104805
20141020,000000,106730.0000000,107350.0000000,104050.0000000,104910.0000000,794601
20141021,000000,104900.0000000,106340.0000000,103510.0000000,105740.0000000,789445
20141022,000000,105850.0000000,106530.0000000,102500.0000000,103050.0000000,854584
20141023,000000,103170.0000000,103620.0000000,101390.0000000,102780.0000000,993683
20141024,000000,102770.0000000,105230.0000000,101740.0000000,104900.0000000,735544
20141027,000000,104930.0000000,105440.0000000,102500.0000000,103490.0000000,903230
20141028,000000,103560.0000000,105530.0000000,103100.0000000,104810.0000000,723679
20141029,000000,104790.0000000,105850.0000000,103500.0000000,103920.0000000,908257
